"service_id","group","category_id","category","status","score","confidence","user_result","reason","source_ids"
"SVC-022","C","C10","접근성","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C11","성능과 안정성","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","AdGuard DNS의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-022"
"SVC-022","C","C13","계정·권한·삭제","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C18","차별화 요소","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","AdGuard DNS의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-022"
"SVC-022","C","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C21","프로토콜 투명성","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C23","DNS·IPv6·누출 확인","scored","3","medium","DNS·IPv6·누출 확인에 대한 확인 가능한 사용자 결과","AdGuard DNS의 핵심 전문 과업에서 DNS·IPv6·누출 확인 관행을 공식 자료로 확인","SRC-022"
"SVC-022","C","C24","검열 환경 복구","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-022"
"SVC-022","C","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","AdGuard DNS의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-022"
"SVC-023","C","C01","시작과 첫 가치","scored","4","medium","시작과 첫 가치에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 시작과 첫 가치 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C03","개인화","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C04","결과 이해와 설명","scored","3","medium","결과 이해와 설명에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 결과 이해와 설명 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C05","오류·실패 복구","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 오류·실패 복구이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C07","모바일 경험","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 모바일 경험이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C08","PC 경험","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 PC 경험이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C10","접근성","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C11","성능과 안정성","scored","3","medium","성능과 안정성에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 성능과 안정성 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C13","계정·권한·삭제","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C18","차별화 요소","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C23","DNS·IPv6·누출 확인","scored","3","medium","DNS·IPv6·누출 확인에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 DNS·IPv6·누출 확인 관행을 공식 자료로 확인","SRC-023"
"SVC-023","C","C24","검열 환경 복구","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Quad9의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-023"
"SVC-023","C","C28","관할·국가 지원 범위","scored","3","medium","관할·국가 지원 범위에 대한 확인 가능한 사용자 결과","Quad9의 핵심 전문 과업에서 관할·국가 지원 범위 관행을 공식 자료로 확인","SRC-023"
"SVC-024","C","C01","시작과 첫 가치","scored","4","medium","시작과 첫 가치에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 시작과 첫 가치 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Brave의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C03","개인화","scored","3","medium","개인화에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 개인화 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C04","결과 이해와 설명","not_applicable","","low","적용 제외","Brave의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C05","오류·실패 복구","not_applicable","","low","적용 제외","Brave의 비교 목적에는 오류·실패 복구이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Brave의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C08","PC 경험","scored","3","medium","PC 경험에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 PC 경험 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C09","플랫폼 간 연속성","scored","3","medium","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 플랫폼 간 연속성 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C10","접근성","not_applicable","","low","적용 제외","Brave의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C11","성능과 안정성","scored","3","medium","성능과 안정성에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 성능과 안정성 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C13","계정·권한·삭제","not_applicable","","low","적용 제외","Brave의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Brave의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Brave의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Brave의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Brave의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C18","차별화 요소","not_applicable","","low","적용 제외","Brave의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C20","도입하면 안 되는 부작용","scored","3","medium","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 도입하면 안 되는 부작용 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Brave의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Brave의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Brave의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C24","검열 환경 복구","scored","3","medium","검열 환경 복구에 대한 확인 가능한 사용자 결과","Brave의 핵심 전문 과업에서 검열 환경 복구 관행을 공식 자료로 확인","SRC-024"
"SVC-024","C","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Brave의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Brave의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Brave의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-024"
"SVC-024","C","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Brave의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-024"
"SVC-025","C","C01","시작과 첫 가치","scored","4","medium","시작과 첫 가치에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 시작과 첫 가치 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C03","개인화","scored","3","medium","개인화에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 개인화 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C04","결과 이해와 설명","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C05","오류·실패 복구","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 오류·실패 복구이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C06","저장·내보내기·공유","scored","3","medium","저장·내보내기·공유에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 저장·내보내기·공유 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C08","PC 경험","scored","3","medium","PC 경험에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 PC 경험 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C09","플랫폼 간 연속성","scored","3","medium","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 플랫폼 간 연속성 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C10","접근성","scored","3","medium","접근성에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 접근성 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C11","성능과 안정성","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C13","계정·권한·삭제","scored","3","medium","계정·권한·삭제에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 계정·권한·삭제 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C18","차별화 요소","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Firefox의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-025"
"SVC-025","C","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C21","프로토콜 투명성","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C24","검열 환경 복구","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-025"
"SVC-025","C","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","Firefox의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-025"
"SVC-026","C","C01","시작과 첫 가치","scored","4","medium","시작과 첫 가치에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 시작과 첫 가치 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C03","개인화","scored","3","medium","개인화에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 개인화 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C04","결과 이해와 설명","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C05","오류·실패 복구","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 오류·실패 복구이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C08","PC 경험","scored","3","medium","PC 경험에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 PC 경험 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C09","플랫폼 간 연속성","scored","3","medium","플랫폼 간 연속성에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 플랫폼 간 연속성 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C10","접근성","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C11","성능과 안정성","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 성능과 안정성이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C13","계정·권한·삭제","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C18","차별화 요소","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C20","도입하면 안 되는 부작용","scored","3","medium","도입하면 안 되는 부작용에 대한 확인 가능한 사용자 결과","DuckDuckGo App의 핵심 전문 과업에서 도입하면 안 되는 부작용 관행을 공식 자료로 확인","SRC-026"
"SVC-026","C","C21","프로토콜 투명성","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 프로토콜 투명성이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C22","킬 스위치·항상 연결","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 킬 스위치·항상 연결이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C23","DNS·IPv6·누출 확인","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 DNS·IPv6·누출 확인이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C24","검열 환경 복구","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 검열 환경 복구이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C25","서버 상태·혼잡·대체","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 서버 상태·혼잡·대체이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C26","기기·프로필 발급·폐기","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 기기·프로필 발급·폐기이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C27","무료 데이터·사용량 권리","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 무료 데이터·사용량 권리이 핵심 적용 분야가 아님","SRC-026"
"SVC-026","C","C28","관할·국가 지원 범위","not_applicable","","low","적용 제외","DuckDuckGo App의 비교 목적에는 관할·국가 지원 범위이 핵심 적용 분야가 아님","SRC-026"
"SVC-027","C","C01","시작과 첫 가치","scored","4","medium","시작과 첫 가치에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 시작과 첫 가치 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C02","핵심 과업 완성도","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 핵심 과업 완성도이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C03","개인화","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 개인화이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C04","결과 이해와 설명","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 결과 이해와 설명이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C05","오류·실패 복구","scored","3","medium","오류·실패 복구에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 오류·실패 복구 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C06","저장·내보내기·공유","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 저장·내보내기·공유이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C07","모바일 경험","scored","3","medium","모바일 경험에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 모바일 경험 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C08","PC 경험","scored","3","medium","PC 경험에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 PC 경험 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C09","플랫폼 간 연속성","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 플랫폼 간 연속성이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C10","접근성","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 접근성이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C11","성능과 안정성","scored","3","medium","성능과 안정성에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 성능과 안정성 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C12","개인정보·보안","scored","4","medium","개인정보·보안에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 개인정보·보안 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C13","계정·권한·삭제","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 계정·권한·삭제이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C14","가격·결제·취소·환불","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 가격·결제·취소·환불이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C15","고객지원·장애 대응","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 고객지원·장애 대응이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C16","장기 사용과 유지","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 장기 사용과 유지이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C17","팀·관리자·운영","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 팀·관리자·운영이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C18","차별화 요소","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 차별화 요소이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C19","사용자 신뢰","scored","4","medium","사용자 신뢰에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 사용자 신뢰 관행을 공식 자료로 확인","SRC-027"
"SVC-027","C","C20","도입하면 안 되는 부작용","not_applicable","","low","적용 제외","Psiphon의 비교 목적에는 도입하면 안 되는 부작용이 핵심 적용 분야가 아님","SRC-027"
"SVC-027","C","C21","프로토콜 투명성","scored","3","medium","프로토콜 투명성에 대한 확인 가능한 사용자 결과","Psiphon의 핵심 전문 과업에서 프로토콜 투명성 관행을 공식 자료로 확인","SRC-027"
